timestamp,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6
58663,-3.359179688,-5.538818359,-7.632324219,0.274390244,1.798780488,-1.585365854
58664,-3.241943359,-5.469433594,-7.586865234,1.036585366,0.457317073,-2.103658537
58665,-3.129492188,-5.479003906,-7.639501953,1.158536585,-0.030487805,-1.798780488
58666,-3.246728516,-5.462255859,-7.546191406,1.463414634,1.341463415,-0.945121951
58667,-3.268261719,-5.459863281,-7.536621094,1.219512195,0.487804878,-0.640243902
58668,-3.275439453,-5.467041016,-7.582080078,1.006097561,0.487804878,-0.914634146
58669,-3.263476563,-5.433544922,-7.570117188,0.762195122,0.701219512,-1.615853659
58670,-3.237158203,-5.464648438,-7.61796875,0.304878049,0.579268293,-1.981707317
58671,-3.194091797,-5.467041016,-7.637109375,0.12195122,0.670731707,-1.920731707
58672,-3.229980469,-5.459863281,-7.61796875,0.548780488,1.341463415,-1.554878049
58673,-3.227587891,-5.483789063,-7.606005859,0.457317073,0.914634146,-1.31097561
58674,-3.225195313,-5.471826172,-7.603613281,0.640243902,0.701219512,-1.31097561
58675,-3.220410156,-5.467041016,-7.591650391,0.670731707,0.579268293,-1.493902439
58676,-3.215625,-5.452685547,-7.596435547,0.457317073,0.487804878,-1.646341463
58677,-3.220410156,-5.490966797,-7.606005859,0.518292683,0.426829268,-1.524390244
58678,-3.225195313,-5.464648438,-7.598828125,1.006097561,0.304878049,-1.25
58679,-3.249121094,-5.464648438,-7.572509766,1.18902439,0.304878049,-1.067073171
58680,-3.251513672,-5.452685547,-7.606005859,1.067073171,0.304878049,-1.128048781
58681,-3.256298828,-5.469433594,-7.567724609,0.853658537,0.182926829,-1.31097561
58682,-3.268261719,-5.438330078,-7.572509766,0.701219512,0.243902439,-1.615853659
58683,-3.249121094,-5.445507813,-7.608398438,0.426829268,0.274390244,-1.737804878
58684,-3.256298828,-5.483789063,-7.589257813,0.335365854,0.518292683,-1.615853659
58685,-3.258691406,-5.452685547,-7.565332031,0.457317073,0.762195122,-1.493902439
58686,-3.277832031,-5.464648438,-7.591650391,0.426829268,0.945121951,-1.31097561
58687,-3.25390625,-5.467041016,-7.625146484,0.487804878,0.884146342,-1.280487805
58688,-3.249121094,-5.445507813,-7.601220703,0.792682927,0.884146342,-1.432926829
58689,-3.289794922,-5.414404297,-7.577294922,0.670731707,0.945121951,-1.341463415
58690,-3.182128906,-5.404833984,-7.639501953,0.274390244,0.304878049,-1.18902439
58691,-3.306542969,-5.5125,-7.658642578,-0.030487805,0.945121951,-1.707317073
58692,-3.33046875,-5.476611328,-7.601220703,1.006097561,1.18902439,-1.981707317
58693,-3.153417969,-5.445507813,-7.591650391,1.37195122,-0.365853659,-2.134146342
58694,-3.208447266,-5.464648438,-7.584472656,1.524390244,0.823170732,-1.341463415
58695,-3.277832031,-5.464648438,-7.577294922,1.463414634,0.975609756,-0.853658537
58696,-3.249121094,-5.455078125,-7.570117188,1.097560976,0.304878049,-0.914634146
58697,-3.265869141,-5.469433594,-7.586865234,0.945121951,0.792682927,-1.341463415
58698,-3.265869141,-5.469433594,-7.586865234,0.945121951,0.792682927,-1.341463415
58699,-3.229980469,-5.431152344,-7.5796875,0.731707317,0.823170732,-1.737804878
58700,-3.203662109,-5.457470703,-7.613183594,0.213414634,0.792682927,-1.737804878
58701,-3.237158203,-5.467041016,-7.601220703,0.274390244,1.280487805,-1.646341463
58702,-3.241943359,-5.462255859,-7.565332031,0.335365854,1.067073171,-1.493902439
58703,-3.229980469,-5.464648438,-7.622753906,0.365853659,0.518292683,-1.37195122
58704,-3.244335938,-5.452685547,-7.620361328,0.670731707,0.670731707,-1.31097561
58705,-3.225195313,-5.440722656,-7.615576172,0.731707317,0.457317073,-1.402439024
58706,-3.229980469,-5.445507813,-7.608398438,0.701219512,0.548780488,-1.524390244
58707,-3.227587891,-5.464648438,-7.613183594,0.945121951,0.426829268,-1.463414634
58708,-3.239550781,-5.469433594,-7.620361328,1.158536585,0.396341463,-1.341463415
58709,-3.251513672,-5.457470703,-7.608398438,1.097560976,0.274390244,-1.097560976
58710,-3.268261719,-5.455078125,-7.577294922,0.914634146,0.304878049,-1.128048781
58711,-3.289794922,-5.431152344,-7.567724609,0.731707317,0.487804878,-1.280487805
58712,-3.268261719,-5.462255859,-7.572509766,0.518292683,0.274390244,-1.554878049
58713,-3.249121094,-5.455078125,-7.584472656,0.426829268,0.457317073,-1.707317073
58714,-3.249121094,-5.438330078,-7.586865234,0.426829268,0.640243902,-1.615853659
58715,-3.256298828,-5.445507813,-7.622753906,0.548780488,0.670731707,-1.524390244
58716,-3.251513672,-5.47421875,-7.61796875,0.670731707,0.640243902,-1.341463415
58717,-3.241943359,-5.4359375,-7.613183594,1.006097561,0.762195122,-1.463414634
58718,-3.275439453,-5.445507813,-7.625146484,0.792682927,0.884146342,-1.341463415
58719,-3.213232422,-5.364160156,-7.589257813,0.579268293,0.487804878,-1.097560976
58720,-3.234765625,-5.450292969,-7.646679688,-0.091463415,0.731707317,-1.554878049
58721,-3.356787109,-5.519677734,-7.625146484,0.731707317,1.554878049,-1.768292683
58722,-3.191699219,-5.440722656,-7.61796875,1.31097561,-0.335365854,-2.103658537
58723,-3.160595703,-5.467041016,-7.591650391,1.524390244,0.213414634,-1.463414634
58724,-3.299365234,-5.457470703,-7.54140625,1.737804878,1.067073171,-0.731707317
58725,-3.258691406,-5.443115234,-7.586865234,1.280487805,0.030487805,-0.792682927
58726,-3.285009766,-5.457470703,-7.565332031,0.914634146,0.457317073,-1.158536585
58727,-3.249121094,-5.431152344,-7.598828125,0.731707317,0.701219512,-1.768292683
58728,-3.227587891,-5.455078125,-7.629931641,0.335365854,0.731707317,-1.829268293
58729,-3.239550781,-5.443115234,-7.620361328,0.396341463,1.18902439,-1.646341463
58730,-3.249121094,-5.447900391,-7.603613281,0.457317073,1.25,-1.341463415
58731,-3.232373047,-5.457470703,-7.629931641,0.457317073,0.701219512,-1.25
58732,-3.251513672,-5.457470703,-7.629931641,0.609756098,0.731707317,-1.280487805
58733,-3.232373047,-5.4359375,-7.610791016,0.731707317,0.609756098,-1.493902439
58734,-3.225195313,-5.450292969,-7.622753906,0.731707317,0.487804878,-1.615853659
58735,-3.232373047,-5.464648438,-7.610791016,0.914634146,0.457317073,-1.585365854
58736,-3.234765625,-5.457470703,-7.596435547,1.219512195,0.457317073,-1.37195122
58737,-3.246728516,-5.457470703,-7.615576172,1.25,0.426829268,-1.097560976
58738,-3.275439453,-5.4359375,-7.582080078,1.128048781,0.335365854,-1.006097561
58739,-3.273046875,-5.452685547,-7.577294922,0.884146342,0.274390244,-1.25
58740,-3.280224609,-5.450292969,-7.613183594,0.670731707,0.274390244,-1.585365854
58741,-3.249121094,-5.452685547,-7.603613281,0.579268293,0.335365854,-1.737804878
58742,-3.229980469,-5.4359375,-7.615576172,0.548780488,0.457317073,-1.768292683
58743,-3.261083984,-5.459863281,-7.603613281,0.609756098,0.762195122,-1.524390244
58744,-3.263476563,-5.488574219,-7.625146484,0.762195122,0.823170732,-1.341463415
58745,-3.251513672,-5.445507813,-7.596435547,1.036585366,0.823170732,-1.524390244
58746,-3.273046875,-5.407226563,-7.589257813,0.853658537,0.670731707,-1.554878049
58747,-3.186914063,-5.390478516,-7.582080078,0.365853659,0.335365854,-1.432926829
58748,-3.25390625,-5.488574219,-7.675390625,-0.243902439,0.884146342,-1.737804878
58749,-3.363964844,-5.490966797,-7.565332031,0.792682927,1.524390244,-1.737804878
58750,-3.189306641,-5.462255859,-7.608398438,1.097560976,-0.396341463,-1.951219512
58751,-3.198876953,-5.445507813,-7.567724609,1.37195122,0.365853659,-1.37195122
58752,-3.299365234,-5.428759766,-7.550976563,1.18902439,0.731707317,-1.006097561
58753,-3.261083984,-5.445507813,-7.5796875,0.762195122,0.152439024,-1.036585366
58754,-3.268261719,-5.467041016,-7.608398438,0.640243902,0.487804878,-1.37195122
58755,-3.263476563,-5.428759766,-7.603613281,0.670731707,0.884146342,-1.737804878
58756,-3.218017578,-5.440722656,-7.668212891,0.243902439,0.640243902,-1.798780488
58757,-3.241943359,-5.421582031,-7.584472656,0.396341463,1.219512195,-1.646341463
58758,-3.265869141,-5.438330078,-7.603613281,0.335365854,1.067073171,-1.463414634
58759,-3.241943359,-5.459863281,-7.644287109,0.518292683,0.670731707,-1.31097561
58760,-3.249121094,-5.428759766,-7.637109375,0.701219512,0.884146342,-1.31097561
58761,-3.246728516,-5.443115234,-7.589257813,0.792682927,0.762195122,-1.432926829
58762,-3.239550781,-5.445507813,-7.649072266,0.945121951,0.579268293,-1.524390244
58763,-3.237158203,-5.459863281,-7.622753906,1.158536585,0.457317073,-1.402439024
58764,-3.239550781,-5.457470703,-7.601220703,1.37195122,0.335365854,-1.18902439
58765,-3.249121094,-5.433544922,-7.586865234,1.341463415,0.243902439,-1.097560976
58766,-3.263476563,-5.455078125,-7.594042969,1.067073171,0.213414634,-1.067073171
58767,-3.249121094,-5.447900391,-7.589257813,0.975609756,0.304878049,-1.219512195
58768,-3.258691406,-5.459863281,-7.620361328,0.884146342,0.518292683,-1.25
58769,-3.25390625,-5.4359375,-7.574902344,0.853658537,0.640243902,-1.37195122
58770,-3.25390625,-5.4359375,-7.574902344,0.853658537,0.640243902,-1.37195122
58771,-3.277832031,-5.476611328,-7.596435547,0.731707317,0.823170732,-1.097560976
58772,-3.25390625,-5.455078125,-7.586865234,1.067073171,0.701219512,-1.097560976
58773,-3.263476563,-5.462255859,-7.577294922,1.067073171,0.945121951,-1.18902439
58774,-3.299365234,-5.395263672,-7.548583984,1.006097561,1.036585366,-1.158536585
58775,-3.196484375,-5.395263672,-7.613183594,0.335365854,0.579268293,-1.006097561
58776,-3.332861328,-5.534033203,-7.646679688,0.213414634,1.31097561,-1.280487805
58777,-3.356787109,-5.486181641,-7.582080078,1.097560976,0.975609756,-1.524390244
58778,-3.186914063,-5.426367188,-7.596435547,1.219512195,-0.274390244,-1.676829268
58779,-3.258691406,-5.455078125,-7.584472656,1.18902439,0.853658537,-1.097560976
58780,-3.311328125,-5.426367188,-7.567724609,0.975609756,0.701219512,-0.914634146
